Algorithm,K,GFLOPS
csr_vector_by_row,8,137.741660
csr_vector_by_row,8,142.538047
csr_vector_by_row,8,144.650330
csr_vector_by_row,8,149.993502
csr_vector_by_row,12,148.966346
csr_vector_by_row,12,145.188218
csr_vector_by_row,12,143.735509
csr_vector_by_row,12,149.463482
csr_vector_by_row,12,143.572881
csr_vector_by_row,12,142.418064
csr_vector_by_row,12,145.243613
csr_vector_by_row,12,144.581655
csr_vector_by_row,12,142.338194
csr_vector_by_row,12,145.465615
csr_vector_by_row,16,159.741301
csr_vector_by_row,16,166.993915
csr_vector_by_row,16,168.883050
csr_vector_by_row,16,169.418558
csr_vector_by_row,16,156.853525
csr_vector_by_row,16,157.779917
csr_vector_by_row,16,163.260860
csr_vector_by_row,16,163.365953
csr_vector_by_row,16,157.755403
csr_vector_by_row,16,168.854953
csr_vector_by_row,32,177.304335
csr_vector_by_row,32,176.288264
csr_vector_by_row,32,173.575448
csr_vector_by_row,32,173.072377
csr_vector_by_row,32,176.717901
csr_vector_by_row,32,173.456814
csr_vector_by_row,32,177.599014
csr_vector_by_row,32,169.673404
csr_vector_by_row,32,173.575448
csr_vector_by_row,32,172.177064
csr_vector_by_row,64,172.286641
csr_vector_by_row,64,175.427658
csr_vector_by_row,64,174.223371
csr_vector_by_row,64,174.658004
csr_vector_by_row,64,171.725614
csr_vector_by_row,64,170.995235
csr_vector_by_row,64,174.959024
csr_vector_by_row,64,172.535542
csr_vector_by_row,64,176.242358
csr_vector_by_row,64,173.404964
csr_vector_sub_warp,1,20.368299
csr_vector_sub_warp,1,24.188811
csr_vector_sub_warp,1,26.217872
csr_vector_sub_warp,1,25.728813
csr_vector_sub_warp,1,26.217872
csr_vector_sub_warp,1,25.167492
csr_vector_sub_warp,1,24.658861
csr_vector_sub_warp,1,25.187474
csr_vector_sub_warp,1,23.978554
csr_vector_sub_warp,1,25.728813
csr_vector_sub_warp,3,107.234788
csr_vector_sub_warp,3,87.473229
csr_vector_sub_warp,3,106.276800
csr_vector_sub_warp,3,98.215559
csr_vector_sub_warp,3,99.969409
csr_vector_sub_warp,3,105.804199
csr_vector_sub_warp,3,97.461215
csr_vector_sub_warp,3,107.598504
csr_vector_sub_warp,3,97.862081
csr_vector_sub_warp,3,98.622667
csr_vector_sub_warp,4,127.340188
csr_vector_sub_warp,4,126.578061
csr_vector_sub_warp,4,116.044359
csr_vector_sub_warp,4,124.528464
csr_vector_sub_warp,4,127.982352
csr_vector_sub_warp,4,126.514961
csr_vector_sub_warp,4,137.331711
csr_vector_sub_warp,4,130.148209
csr_vector_sub_warp,4,120.967117
csr_vector_sub_warp,4,119.598958
csr_vector_sub_warp,8,166.309963
csr_vector_sub_warp,8,178.222610
csr_vector_sub_warp,8,185.518267
csr_vector_sub_warp,8,174.425427
csr_vector_sub_warp,8,184.105184
csr_vector_sub_warp,8,161.700546
csr_vector_sub_warp,8,159.465283
csr_vector_sub_warp,8,181.407441
csr_vector_sub_warp,8,179.800916
csr_vector_sub_warp,8,158.420102
csr_vector_sub_warp,12,201.633204
csr_vector_sub_warp,12,195.272383
csr_vector_sub_warp,12,205.109639
csr_vector_sub_warp,12,197.449947
csr_vector_sub_warp,12,195.623584
csr_vector_sub_warp,12,199.886327
csr_vector_sub_warp,12,207.570066
csr_vector_sub_warp,12,206.444419
csr_vector_sub_warp,12,189.819744
csr_vector_sub_warp,12,205.054398
csr_vector_sub_warp,16,217.611152
csr_vector_sub_warp,16,207.259288
csr_vector_sub_warp,16,221.504681
csr_vector_sub_warp,16,216.867335
csr_vector_sub_warp,16,205.372440
csr_vector_sub_warp,16,216.451179
csr_vector_sub_warp,16,213.987361
csr_vector_sub_warp,16,211.182856
csr_vector_sub_warp,16,202.182043
csr_vector_sub_warp,16,221.989060
csr_vector_sub_warp,32,231.374575
csr_vector_sub_warp,32,232.221429
csr_vector_sub_warp,32,230.324678
csr_vector_sub_warp,32,241.359017
csr_vector_sub_warp,32,226.749169
csr_vector_sub_warp,32,238.048072
csr_vector_sub_warp,32,240.757969
csr_vector_sub_warp,32,237.908594
csr_vector_sub_warp,32,239.961223
csr_vector_sub_warp,32,242.686113
csr_vector_sub_warp,64,253.693859
csr_vector_sub_warp,64,247.282389
csr_vector_sub_warp,64,250.362177
csr_vector_sub_warp,64,247.011617
csr_vector_sub_warp,64,246.786435
csr_vector_sub_warp,64,251.494109
