Algorithm,K,GFLOPS
csr_vector_sub_warp,16,111.484675
csr_vector_sub_warp,32,141.682753
csr_vector_sub_warp,32,141.551443
csr_vector_sub_warp,32,158.109727
csr_vector_sub_warp,32,144.908919
csr_vector_sub_warp,32,136.126554
csr_vector_sub_warp,32,141.814292
csr_vector_sub_warp,32,134.924028
csr_vector_sub_warp,32,150.773934
csr_vector_sub_warp,32,130.989705
csr_vector_sub_warp,32,159.263812
csr_vector_sub_warp,64,182.805502
csr_vector_sub_warp,64,181.718026
csr_vector_sub_warp,64,180.857306
csr_vector_sub_warp,64,175.455487
csr_vector_sub_warp,64,178.323409
csr_vector_sub_warp,64,186.944922
csr_vector_sub_warp,64,169.328160
csr_vector_sub_warp,64,187.749226
csr_vector_sub_warp,64,171.707697
csr_vector_sub_warp,64,176.062242
csr_adaptive_personalizzato,1,5.387063
csr_adaptive_personalizzato,1,4.792106
csr_adaptive_personalizzato,1,4.971810
csr_adaptive_personalizzato,1,5.537051
csr_adaptive_personalizzato,1,5.368883
csr_adaptive_personalizzato,1,4.519827
csr_adaptive_personalizzato,1,4.403079
csr_adaptive_personalizzato,1,4.987395
csr_adaptive_personalizzato,1,4.930721
csr_adaptive_personalizzato,1,4.865380
csr_adaptive_personalizzato,3,17.210111
csr_adaptive_personalizzato,3,19.349747
csr_adaptive_personalizzato,3,17.988458
csr_adaptive_personalizzato,3,17.148278
csr_adaptive_personalizzato,3,17.440697
csr_adaptive_personalizzato,3,18.840542
csr_adaptive_personalizzato,3,17.809468
csr_adaptive_personalizzato,3,19.066328
csr_adaptive_personalizzato,3,20.339222
csr_adaptive_personalizzato,3,16.669164
csr_adaptive_personalizzato,4,22.974429
csr_adaptive_personalizzato,4,27.235022
csr_adaptive_personalizzato,4,24.571107
csr_adaptive_personalizzato,4,23.864688
csr_adaptive_personalizzato,4,23.599197
csr_adaptive_personalizzato,4,27.235022
csr_adaptive_personalizzato,4,27.952781
csr_adaptive_personalizzato,4,24.730246
csr_adaptive_personalizzato,4,24.859049
csr_adaptive_personalizzato,4,25.187005
csr_adaptive_personalizzato,8,52.377913
csr_adaptive_personalizzato,8,47.551058
csr_adaptive_personalizzato,8,48.211491
csr_adaptive_personalizzato,8,47.669789
csr_adaptive_personalizzato,8,54.704153
csr_adaptive_personalizzato,8,54.237926
csr_adaptive_personalizzato,8,44.868977
csr_adaptive_personalizzato,8,45.893630
csr_adaptive_personalizzato,8,47.969221
csr_adaptive_personalizzato,8,55.098847
csr_adaptive_personalizzato,12,59.537682
csr_adaptive_personalizzato,12,60.416930
csr_adaptive_personalizzato,12,63.923269
csr_adaptive_personalizzato,12,60.996007
csr_adaptive_personalizzato,12,64.138019
csr_adaptive_personalizzato,12,61.126202
csr_adaptive_personalizzato,12,67.145664
csr_adaptive_personalizzato,12,66.988597
csr_adaptive_personalizzato,12,68.511063
csr_adaptive_personalizzato,12,59.661720
csr_adaptive_personalizzato,16,82.115056
csr_adaptive_personalizzato,16,79.218879
csr_adaptive_personalizzato,16,85.902136
csr_adaptive_personalizzato,16,87.778162
csr_adaptive_personalizzato,16,81.851018
csr_adaptive_personalizzato,16,88.081889
csr_adaptive_personalizzato,16,92.566061
csr_adaptive_personalizzato,16,81.938842
csr_adaptive_personalizzato,16,76.290705
csr_adaptive_personalizzato,16,81.414714
csr_adaptive_personalizzato,32,119.791368
csr_adaptive_personalizzato,32,121.313737
csr_adaptive_personalizzato,32,130.319117
csr_adaptive_personalizzato,32,123.972407
csr_adaptive_personalizzato,32,110.837444
csr_adaptive_personalizzato,32,117.127298
csr_adaptive_personalizzato,32,121.506760
csr_adaptive_personalizzato,32,119.791368
csr_adaptive_personalizzato,32,129.875851
csr_adaptive_personalizzato,32,129.545376
csr_adaptive_personalizzato,64,183.684910
csr_adaptive_personalizzato,64,177.082901
csr_adaptive_personalizzato,64,182.368961
csr_adaptive_personalizzato,64,180.750302
csr_adaptive_personalizzato,64,199.521879
csr_adaptive_personalizzato,64,199.261575
csr_adaptive_personalizzato,64,180.857306
csr_adaptive_personalizzato,64,183.574521
csr_adaptive_personalizzato,64,187.403686
csr_adaptive_personalizzato,64,204.189842
