K,num_threads,mean,variance
4,33,0.001874,0.00000000842299949877
4,34,0.001693,0.00000000252720624131
4,35,0.001703,0.00000000129206423902
4,36,0.001683,0.00000000098964120185
4,37,0.001691,0.00000000123444930524
4,38,0.001664,0.00000000118780969332
4,39,0.001808,0.00000051358213231189
4,40,0.001823,0.00000039493134299349
8,1,0.007431,0.00000000039256308372
8,2,0.005184,0.00000127215888957503
8,3,0.004226,0.00000101341149069281
8,4,0.003758,0.00000000204266700052
8,5,0.003532,0.00000000286246668545
8,6,0.003346,0.00000000306291605253
8,7,0.003264,0.00000000568209392585
8,8,0.003227,0.00000000180519307432
8,9,0.003206,0.00000007775183695748
8,10,0.003071,0.00000000219266331417
8,11,0.003244,0.00000058696055580234
8,12,0.003195,0.00000011204442652569
8,13,0.003295,0.00000010011444609005
8,14,0.003232,0.00000008301795689961
8,15,0.003090,0.00000000242020729292
8,16,0.003124,0.00000001280133712351
8,17,0.003396,0.00000107055386110065
8,18,0.003051,0.00000000130488634918
8,19,0.003022,0.00000000162057243401
8,20,0.003028,0.00000000175152845801
8,21,0.003778,0.00000000170488233157
8,22,0.003252,0.00000019623453681494
8,23,0.003007,0.00000007034126478493
8,24,0.003546,0.00000000118893026333
8,25,0.003690,0.00000066704181050403
8,26,0.003659,0.00000000129853952125
8,27,0.003607,0.00000000102855504694
8,28,0.003600,0.00000000097620990640
8,29,0.003585,0.00000000245850089727
8,30,0.003737,0.00000000276483982180
8,31,0.003727,0.00000000431810499823
8,32,0.003717,0.00000000222794709332
8,33,0.003647,0.00000000856767322253
8,34,0.003629,0.00000000265604450858
8,35,0.003794,0.00000007509660492427
8,36,0.003689,0.00000000162128371122
8,37,0.003532,0.00000000369712768188
8,38,0.003580,0.00000000889183380981
8,39,0.003945,0.00000117708536339063
8,40,0.004019,0.00000000231318910397
12,1,0.011679,0.00000000104078779309
12,2,0.008335,0.00000017824021036034
12,3,0.006616,0.00000000262113954074
12,4,0.006151,0.00000000163450877706
12,5,0.005667,0.00000000525384350743
12,6,0.005633,0.00000011615269612303
12,7,0.005532,0.00000000190380231241
12,8,0.005517,0.00000000266368527917
12,9,0.005373,0.00000000400096483754
12,10,0.005421,0.00000010820816835432
12,11,0.005279,0.00000000319973991977
12,12,0.005139,0.00000007930142631925
12,13,0.005274,0.00000098699128883037
12,14,0.005189,0.00000000542137729713
12,15,0.005533,0.00000000197186661352
