K,num_threads,mean,variance
8,28,0.000404,0.00000000049522241536
8,29,0.000389,0.00000000023603301062
8,30,0.000384,0.00000000033828251288
8,31,0.000371,0.00000000022574898805
8,32,0.000368,0.00000000021913890448
8,33,0.000360,0.00000000027195783258
8,34,0.000351,0.00000000030989985034
8,35,0.000348,0.00000000022152751061
8,36,0.000344,0.00000000029992799178
8,37,0.000334,0.00000000028632474062
8,38,0.000319,0.00000000028640942150
8,39,0.000315,0.00000000027549052464
8,40,0.000323,0.00000000058415559205
12,1,0.006245,0.00000000374797789666
12,2,0.003444,0.00000004891709787232
12,3,0.002335,0.00000007984157117449
12,4,0.001781,0.00000000057433173823
12,5,0.001526,0.00000000003718881658
12,6,0.001389,0.00000003801196814023
12,7,0.001220,0.00000000140525553778
12,8,0.001030,0.00000000057226307723
12,9,0.000934,0.00000000143438979220
12,10,0.000870,0.00000000030452437783
12,11,0.000804,0.00000000105193728930
12,12,0.000718,0.00000000071171250398
12,13,0.000682,0.00000000117892176676
12,14,0.000668,0.00000000044525612773
12,15,0.000935,0.00000002176294204309
12,16,0.000861,0.00000001864386872125
12,17,0.000887,0.00000000016414223613
12,18,0.000850,0.00000000022849418044
12,19,0.000866,0.00000006479050480883
12,20,0.000787,0.00000000037798363613
12,21,0.000755,0.00000000038848655187
12,22,0.000723,0.00000000042170842918
12,23,0.000704,0.00000000037037479231
12,24,0.000672,0.00000000037794369763
12,25,0.000674,0.00000002360119769111
12,26,0.000631,0.00000000043761038871
12,27,0.000628,0.00000000036803401053
12,28,0.000611,0.00000000032344875105
12,29,0.000591,0.00000000041289592644
12,30,0.000582,0.00000000031398509666
12,31,0.000566,0.00000000089244144678
12,32,0.000549,0.00000000046133979878
12,33,0.000542,0.00000000040862233980
12,34,0.000532,0.00000000041460410809
12,35,0.000523,0.00000000079536381550
12,36,0.000511,0.00000000040484074349
12,37,0.000502,0.00000000041202053349
12,38,0.000492,0.00000000060691116105
12,39,0.000482,0.00000000036087519085
12,40,0.000468,0.00000000098472109438
16,1,0.008350,0.00000009154489890367
16,2,0.005213,0.00000010367483064791
16,3,0.004017,0.00000012834864904481
16,4,0.003059,0.00000001190799696785
16,5,0.002727,0.00000000138547945906
16,6,0.002205,0.00000009690497737049
16,7,0.001883,0.00000000435210534918
16,8,0.001576,0.00000000074612797253
16,9,0.001488,0.00000001254840075954
16,10,0.001382,0.00000006141125838963
16,11,0.001535,0.00000004891592955847
16,12,0.001226,0.00000008292269660172
16,13,0.001081,0.00000000104217263341
16,14,0.000941,0.00000000281316814002
16,15,0.000909,0.00000000080416241510
16,16,0.001092,0.00000003191984399673
16,17,0.001134,0.00000001297573338518
16,18,0.000912,0.00000001385742241004
16,19,0.001058,0.00000000025453678196
16,20,0.001051,0.00000000116061961576
16,21,0.000997,0.00000000101398264858
16,22,0.000975,0.00000000228598082960
16,23,0.000926,0.00000000028747736832
16,24,0.000912,0.00000000051872344361
16,25,0.000887,0.00000000065256152994
16,26,0.000864,0.00000000035634372170
16,27,0.000880,0.00000006194332718436
16,28,0.000815,0.00000000038518461171
16,29,0.000791,0.00000000038719032671
16,30,0.000774,0.00000000060087218414
16,31,0.000766,0.00000000094953963830
16,32,0.000728,0.00000000054360434626
16,33,0.000723,0.00000000102365185534
16,34,0.000741,0.00000000048087946665
16,35,0.000721,0.00000000053602003837
16,36,0.000714,0.00000000041723186425
16,37,0.000702,0.00000000054102635337
