Algorithm,K,GFLOPS
csr_vector_by_row,8,24.778454
csr_vector_by_row,8,21.164930
csr_vector_by_row,8,18.755385
csr_vector_by_row,8,23.764132
csr_vector_by_row,12,29.831158
csr_vector_by_row,12,28.888626
csr_vector_by_row,12,30.941623
csr_vector_by_row,12,24.812075
csr_vector_by_row,12,21.164931
csr_vector_by_row,12,27.212054
csr_vector_by_row,12,30.376247
csr_vector_by_row,12,26.463820
csr_vector_by_row,12,26.891912
csr_vector_by_row,12,30.528380
csr_vector_by_row,16,39.970493
csr_vector_by_row,16,37.281347
csr_vector_by_row,16,34.781741
csr_vector_by_row,16,38.336477
csr_vector_by_row,16,33.676796
csr_vector_by_row,16,35.082015
csr_vector_by_row,16,36.719880
csr_vector_by_row,16,36.175074
csr_vector_by_row,16,34.053074
csr_vector_by_row,16,39.136435
csr_vector_by_row,32,60.802993
csr_vector_by_row,32,57.369411
csr_vector_by_row,32,49.708460
csr_vector_by_row,32,46.178030
csr_vector_by_row,32,60.426272
csr_vector_by_row,32,56.967290
csr_vector_by_row,32,56.374566
csr_vector_by_row,32,61.726581
csr_vector_by_row,32,59.251520
csr_vector_by_row,32,58.610578
csr_vector_by_row,64,68.392705
csr_vector_by_row,64,66.075883
csr_vector_by_row,64,64.502646
csr_vector_by_row,64,71.711765
csr_vector_by_row,64,62.799744
csr_vector_by_row,64,67.963764
csr_vector_by_row,64,72.511524
csr_vector_by_row,64,66.435967
csr_vector_by_row,64,67.774843
csr_vector_by_row,64,74.392069
csr_vector_sub_warp,1,2.192626
csr_vector_sub_warp,1,1.874385
csr_vector_sub_warp,1,1.941242
csr_vector_sub_warp,1,2.164595
csr_vector_sub_warp,1,2.330084
csr_vector_sub_warp,1,2.164595
csr_vector_sub_warp,1,2.384781
csr_vector_sub_warp,1,2.457863
csr_vector_sub_warp,1,1.818467
csr_vector_sub_warp,1,2.093235
csr_vector_sub_warp,3,6.087383
csr_vector_sub_warp,3,6.895362
csr_vector_sub_warp,3,7.165556
csr_vector_sub_warp,3,7.268084
csr_vector_sub_warp,3,8.842602
csr_vector_sub_warp,3,7.143164
csr_vector_sub_warp,3,8.149064
csr_vector_sub_warp,3,7.619375
csr_vector_sub_warp,3,4.236909
csr_vector_sub_warp,3,7.143164
csr_vector_sub_warp,4,9.524219
csr_vector_sub_warp,4,10.366497
csr_vector_sub_warp,4,9.895293
csr_vector_sub_warp,4,9.524219
csr_vector_sub_warp,4,8.658381
csr_vector_sub_warp,4,9.320337
csr_vector_sub_warp,4,4.762109
csr_vector_sub_warp,4,9.479782
csr_vector_sub_warp,4,10.619338
csr_vector_sub_warp,4,8.924597
csr_vector_sub_warp,8,21.653642
csr_vector_sub_warp,8,17.901615
csr_vector_sub_warp,8,21.387720
csr_vector_sub_warp,8,23.810547
csr_vector_sub_warp,8,20.217247
csr_vector_sub_warp,8,20.523570
csr_vector_sub_warp,8,19.048438
csr_vector_sub_warp,8,21.164930
csr_vector_sub_warp,8,21.463028
csr_vector_sub_warp,8,22.915415
csr_vector_sub_warp,12,29.831158
csr_vector_sub_warp,12,30.630653
csr_vector_sub_warp,12,32.712880
csr_vector_sub_warp,12,31.802608
csr_vector_sub_warp,12,32.480463
csr_vector_sub_warp,12,27.791033
csr_vector_sub_warp,12,29.258401
csr_vector_sub_warp,12,27.664901
csr_vector_sub_warp,12,30.225619
csr_vector_sub_warp,12,29.399517
csr_vector_sub_warp,16,41.395586
csr_vector_sub_warp,16,40.569053
csr_vector_sub_warp,16,37.510769
csr_vector_sub_warp,16,45.235624
csr_vector_sub_warp,16,38.156496
csr_vector_sub_warp,16,45.151854
csr_vector_sub_warp,16,39.389338
csr_vector_sub_warp,16,41.965577
csr_vector_sub_warp,16,41.678634
csr_vector_sub_warp,16,41.965577
csr_vector_sub_warp,32,101.380458
csr_vector_sub_warp,32,85.102967
csr_vector_sub_warp,32,78.398711
csr_vector_sub_warp,32,86.155477
csr_vector_sub_warp,32,67.260691
csr_vector_sub_warp,32,68.585091
csr_vector_sub_warp,32,102.230609
csr_vector_sub_warp,32,97.919677
csr_vector_sub_warp,32,91.318353
csr_vector_sub_warp,32,76.312992
csr_vector_sub_warp,64,117.221155
csr_vector_sub_warp,64,133.599995
csr_vector_sub_warp,64,112.489040
csr_vector_sub_warp,64,118.647206
csr_vector_sub_warp,64,108.484986
csr_vector_sub_warp,64,114.603993
csr_vector_sub_warp,64,132.691155
csr_vector_sub_warp,64,122.831235
csr_vector_sub_warp,64,120.108372
csr_vector_sub_warp,64,133.783261
csr_adaptive_personalizzato,1,1.587370
csr_adaptive_personalizzato,1,1.702654
csr_adaptive_personalizzato,1,1.708380
csr_adaptive_personalizzato,1,1.719949
csr_adaptive_personalizzato,1,1.577510
csr_adaptive_personalizzato,1,1.706467
csr_adaptive_personalizzato,1,1.635059
csr_adaptive_personalizzato,1,1.523875
csr_adaptive_personalizzato,1,1.687569
csr_adaptive_personalizzato,1,1.501355
csr_adaptive_personalizzato,3,5.816317
csr_adaptive_personalizzato,3,5.823726
csr_adaptive_personalizzato,3,5.062708
csr_adaptive_personalizzato,3,5.488145
csr_adaptive_personalizzato,3,5.952637
csr_adaptive_personalizzato,3,5.561588
csr_adaptive_personalizzato,3,5.266849
csr_adaptive_personalizzato,3,5.514626
csr_adaptive_personalizzato,3,5.189132
csr_adaptive_personalizzato,3,5.102260
csr_adaptive_personalizzato,4,7.014385
csr_adaptive_personalizzato,4,8.950808
csr_adaptive_personalizzato,4,7.895725
csr_adaptive_personalizzato,4,8.489554
csr_adaptive_personalizzato,4,7.696339
csr_adaptive_personalizzato,4,8.226046
csr_adaptive_personalizzato,4,7.406440
csr_adaptive_personalizzato,4,8.203903
csr_adaptive_personalizzato,4,8.338578
csr_adaptive_personalizzato,4,8.430844
csr_adaptive_personalizzato,8,18.222721
csr_adaptive_personalizzato,8,16.341824
csr_adaptive_personalizzato,8,19.048438
csr_adaptive_personalizzato,8,17.292198
csr_adaptive_personalizzato,8,15.873697
csr_adaptive_personalizzato,8,15.832468
csr_adaptive_personalizzato,8,17.170423
csr_adaptive_personalizzato,8,14.393152
csr_adaptive_personalizzato,8,17.591631
csr_adaptive_personalizzato,8,16.040789
csr_adaptive_personalizzato,12,23.748702
csr_adaptive_personalizzato,12,25.504185
csr_adaptive_personalizzato,12,21.043154
csr_adaptive_personalizzato,12,25.975142
csr_adaptive_personalizzato,12,24.644879
csr_adaptive_personalizzato,12,21.978967
csr_adaptive_personalizzato,12,22.273446
csr_adaptive_personalizzato,12,22.165455
csr_adaptive_personalizzato,12,24.220530
csr_adaptive_personalizzato,12,27.293284
csr_adaptive_personalizzato,16,36.886534
csr_adaptive_personalizzato,16,31.420104
csr_adaptive_personalizzato,16,37.919129
csr_adaptive_personalizzato,16,31.059873
csr_adaptive_personalizzato,16,31.747395
csr_adaptive_personalizzato,16,37.453148
csr_adaptive_personalizzato,16,30.902408
csr_adaptive_personalizzato,16,34.732194
csr_adaptive_personalizzato,16,34.535410
csr_adaptive_personalizzato,16,31.747395
csr_adaptive_personalizzato,32,59.036319
csr_adaptive_personalizzato,32,63.084087
csr_adaptive_personalizzato,32,73.219218
csr_adaptive_personalizzato,32,68.681691
csr_adaptive_personalizzato,32,58.751809
csr_adaptive_personalizzato,32,70.877907
csr_adaptive_personalizzato,32,62.437899
csr_adaptive_personalizzato,32,69.464388
