K,num_threads,mean,variance
64,8,0.005518,0.00000128809698380945
64,9,0.004346,0.00000014278033537269
64,10,0.004040,0.00000014299324798132
64,11,0.003903,0.00000006824815596182
64,12,0.004106,0.00000059848500595546
64,13,0.003454,0.00000006995131468458
64,14,0.003072,0.00000004150597233662
64,15,0.003559,0.00000056793186106756
64,16,0.003169,0.00000016505764116386
64,17,0.003061,0.00000012706127003621
64,18,0.002832,0.00000008016478648213
64,19,0.003713,0.00000033788335938765
64,20,0.003369,0.00000007236486402938
64,21,0.003143,0.00000001896674327158
64,22,0.003386,0.00000013831498219013
64,23,0.003597,0.00000009105827048280
64,24,0.003390,0.00000008684706412142
64,25,0.003324,0.00000004637193457578
64,26,0.002763,0.00000002492045379237
64,27,0.002765,0.00000000948548623340
64,28,0.003081,0.00000004426312278350
64,29,0.003141,0.00000003768329237417
64,30,0.002907,0.00000005121516679403
64,31,0.002741,0.00000005241954197013
64,32,0.002847,0.00000007708840465832
64,33,0.002642,0.00000004045611529202
64,34,0.002670,0.00000004281062548197
64,35,0.002539,0.00000001638557427737
64,36,0.002510,0.00000003523836007146
64,37,0.002599,0.00000083883269604448
64,38,0.002478,0.00000016428775197213
64,39,0.002362,0.00000001338671975813
64,40,0.002336,0.00000002027246378656
